time,device_id,co2,humidity,pm25,pressure,temperature,rssi,snr,SF,frequency,f_count,p_count,toa,distance,tx_p,tx_cl,tx_ag,rx_ag,exp_pl
2024-09-07 05:55:20.478424+02:00,pilotdevice01,,57.01,11.36,326.03,26.82,-35.0,11.0,10.0,868.3,2325.0,2410.0,0.411648,0.02,14,1,0.4,3,51.4
2024-09-07 05:55:33.606355+02:00,pilotdevice,552.0,59.51,12.21,325.02,21.43,-58.0,8.0,8.0,867.5,3086.0,3352.0,0.133632,0.07,14,1,0.4,3,74.4
2024-09-07 05:56:20.515572+02:00,pilotdevice01,,56.92,11.12,326.05,26.82,-37.0,11.8,10.0,867.3,2326.0,2411.0,0.411648,0.02,14,1,0.4,3,53.4
2024-09-07 05:56:33.656605+02:00,pilotdevice,552.0,59.56,12.83,324.99,21.32,-57.0,10.5,8.0,867.3,3087.0,3353.0,0.133632,0.07,14,1,0.4,3,73.4
2024-09-07 05:57:20.557502+02:00,pilotdevice01,,56.91,10.47,326.06,26.81,-29.0,11.2,10.0,868.3,2327.0,2412.0,0.411648,0.02,14,1,0.4,3,45.4
2024-09-07 05:57:33.710682+02:00,pilotdevice,551.0,59.67,12.34,325.0,21.26,-54.0,8.8,8.0,868.5,3088.0,3354.0,0.133632,0.07,14,1,0.4,3,70.4
2024-09-07 05:58:20.607595+02:00,pilotdevice01,,56.86,11.14,326.0,26.79,-37.0,10.8,10.0,867.9,2328.0,2413.0,0.411648,0.02,14,1,0.4,3,53.4
2024-09-07 05:58:33.694827+02:00,pilotdevice,552.0,59.79,13.41,325.01,21.22,-58.0,10.5,7.0,868.1,3089.0,3355.0,0.071936,0.07,14,1,0.4,3,74.4
2024-09-07 05:59:20.647632+02:00,pilotdevice01,,56.82,11.02,326.06,26.79,-35.0,12.0,10.0,867.7,2329.0,2414.0,0.411648,0.02,14,1,0.4,3,51.4
2024-09-07 05:59:33.741154+02:00,pilotdevice,553.0,59.78,13.35,325.04,21.14,-58.0,10.8,7.0,867.7,3090.0,3356.0,0.071936,0.07,14,1,0.4,3,74.4
2024-09-07 06:00:20.495713+02:00,pilotdevice01,,56.76,12.2,326.03,26.76,-39.0,11.8,9.0,867.1,2330.0,2415.0,0.226304,0.02,14,1,0.4,3,55.4
2024-09-07 06:00:33.789973+02:00,pilotdevice,548.0,59.89,13.37,325.0,21.1,-58.0,9.8,7.0,867.3,3091.0,3357.0,0.071936,0.07,14,1,0.4,3,74.4
2024-09-07 06:01:20.537601+02:00,pilotdevice01,,56.73,12.31,326.08,26.75,-39.0,13.0,9.0,868.3,2331.0,2416.0,0.226304,0.02,14,1,0.4,3,55.4
2024-09-07 06:01:42.839661+02:00,pilotdevice,540.0,59.96,14.22,325.04,21.02,-57.0,9.2,7.0,868.1,3092.0,3358.0,0.071936,0.07,14,1,0.4,3,73.4
2024-09-07 06:02:20.578647+02:00,pilotdevice01,,56.64,12.27,326.08,26.73,-40.0,11.8,9.0,867.9,2332.0,2417.0,0.226304,0.02,14,1,0.4,3,56.4
2024-09-07 06:02:33.894826+02:00,pilotdevice,536.0,60.03,14.27,325.08,21.0,-56.0,8.0,7.0,867.5,3093.0,3359.0,0.071936,0.07,14,1,0.4,3,72.4
2024-09-07 06:03:20.629208+02:00,pilotdevice01,,56.69,11.55,326.08,26.7,-37.0,10.2,9.0,867.5,2333.0,2418.0,0.226304,0.02,14,1,0.4,3,53.4
2024-09-07 06:03:35.705354+02:00,pilotdevice,540.0,60.08,12.78,325.05,20.95,-56.0,9.8,12.0,867.1,3094.0,3360.0,1.810432,0.07,14,1,0.4,3,72.4
2024-09-07 06:04:20.669920+02:00,pilotdevice01,,56.7,11.56,326.06,26.68,-37.0,12.5,9.0,867.3,2334.0,2419.0,0.226304,0.02,14,1,0.4,3,53.4
2024-09-07 06:04:35.753851+02:00,pilotdevice,535.0,60.15,12.51,325.06,20.81,-56.0,9.2,12.0,868.3,3095.0,3361.0,1.810432,0.07,14,1,0.4,3,72.4
2024-09-07 06:05:29.604918+02:00,pilotdevice01,,56.69,11.8,326.09,26.65,-37.0,8.5,8.0,867.5,2335.0,2420.0,0.123392,0.02,14,1,0.4,3,53.4
2024-09-07 06:06:20.633533+02:00,pilotdevice01,,56.68,12.03,326.06,26.62,-37.0,8.5,8.0,867.5,2336.0,2421.0,0.113152,0.02,14,1,0.4,3,53.4
2024-09-07 06:06:36.808612+02:00,pilotdevice,538.0,60.25,12.63,325.07,20.76,-57.0,10.2,12.0,867.1,3096.0,3362.0,1.810432,0.07,14,1,0.4,3,73.4
2024-09-07 06:07:20.679241+02:00,pilotdevice01,,56.76,11.41,326.07,26.61,-39.0,12.2,8.0,867.3,2337.0,2422.0,0.113152,0.02,14,1,0.4,3,55.4
2024-09-07 06:07:36.859024+02:00,pilotdevice,534.0,60.52,13.8,325.12,20.56,-54.0,10.5,12.0,868.3,3097.0,3364.0,1.810432,0.07,14,1,0.4,3,70.4
2024-09-07 06:08:20.733544+02:00,pilotdevice01,,56.87,10.9,326.14,26.61,-36.0,8.5,8.0,868.5,2338.0,2423.0,0.123392,0.02,14,1,0.4,3,52.4
2024-09-07 06:09:20.765864+02:00,pilotdevice01,,56.92,10.65,326.13,26.61,-39.0,11.5,8.0,868.1,2339.0,2424.0,0.113152,0.02,14,1,0.4,3,55.4
2024-09-07 06:09:37.077540+02:00,pilotdevice,532.0,60.69,12.51,325.1,20.62,-57.0,8.5,11.0,867.5,3098.0,3365.0,0.987136,0.07,14,1,0.4,3,73.4
2024-09-07 06:10:20.760313+02:00,pilotdevice01,,56.9,10.64,326.12,26.62,-38.0,7.8,7.0,867.5,2340.0,2425.0,0.066816,0.02,14,1,0.4,3,54.4
2024-09-07 06:10:37.134583+02:00,pilotdevice,529.0,60.87,12.38,325.08,20.71,-53.0,8.8,11.0,868.5,3099.0,3367.0,0.987136,0.07,14,1,0.4,3,69.4
2024-09-07 06:11:20.791542+02:00,pilotdevice01,,56.94,10.53,326.13,26.63,-39.0,8.8,7.0,867.1,2341.0,2426.0,0.061696,0.02,14,1,0.4,3,55.4
2024-09-07 06:11:35.196166+02:00,pilotdevice,531.0,60.87,12.72,325.11,20.8,-60.0,10.5,11.0,867.3,3100.0,3368.0,0.987136,0.07,14,1,0.4,3,76.4
2024-09-07 06:12:20.842037+02:00,pilotdevice01,,56.95,10.85,326.12,26.64,-37.0,8.2,7.0,868.5,2342.0,2427.0,0.061696,0.02,14,1,0.4,3,53.4
2024-09-07 06:12:35.245130+02:00,pilotdevice,535.0,60.92,12.38,325.13,20.9,-53.0,8.2,11.0,868.5,3101.0,3369.0,0.987136,0.07,14,1,0.4,3,69.4
2024-09-07 06:13:20.878266+02:00,pilotdevice01,,56.98,11.08,326.13,26.67,-39.0,9.5,7.0,867.9,2343.0,2428.0,0.061696,0.02,14,1,0.4,3,55.4
2024-09-07 06:13:34.748431+02:00,pilotdevice,536.0,60.88,12.57,325.14,20.97,-57.0,12.0,10.0,867.7,3102.0,3370.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-07 06:14:20.925882+02:00,pilotdevice01,,57.0,11.14,326.13,26.69,-36.0,9.5,7.0,867.7,2344.0,2429.0,0.061696,0.02,14,1,0.4,3,52.4
2024-09-07 06:14:34.795675+02:00,pilotdevice,534.0,60.88,12.22,325.12,21.07,-57.0,8.0,10.0,868.5,3103.0,3371.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-07 06:15:22.420854+02:00,pilotdevice01,,57.01,12.15,326.12,26.71,-52.0,10.5,12.0,867.3,2345.0,2430.0,1.482752,0.02,14,1,0.4,3,68.4
2024-09-07 06:15:34.842285+02:00,pilotdevice,537.0,60.76,12.27,325.14,21.04,-57.0,13.0,10.0,868.1,3104.0,3372.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-07 06:16:22.617411+02:00,pilotdevice01,,57.05,12.09,326.13,26.71,-40.0,10.0,12.0,868.1,2346.0,2431.0,1.646592,0.02,14,1,0.4,3,56.4
2024-09-07 06:16:34.894235+02:00,pilotdevice,532.0,60.72,12.33,325.14,21.0,-57.0,7.0,10.0,867.5,3105.0,3373.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-07 06:17:34.939595+02:00,pilotdevice,528.0,60.75,12.57,325.14,20.92,-58.0,9.8,10.0,867.3,3106.0,3374.0,0.452608,0.07,14,1,0.4,3,74.4
2024-09-07 06:17:50.879110+02:00,pilotdevice01,,57.08,10.72,326.16,26.73,-48.0,6.8,12.0,867.5,2347.0,2432.0,1.646592,0.02,14,1,0.4,3,64.4
2024-09-07 06:18:34.776993+02:00,pilotdevice,534.0,60.74,13.18,325.12,20.8,-58.0,12.0,9.0,868.3,3107.0,3375.0,0.246784,0.07,14,1,0.4,3,74.4
2024-09-07 06:19:07.325425+02:00,pilotdevice01,,56.99,11.74,326.15,26.74,-40.0,8.5,12.0,868.3,2348.0,2433.0,1.646592,0.02,14,1,0.4,3,56.4
2024-09-07 06:19:34.829248+02:00,pilotdevice,538.0,60.82,13.27,325.11,20.79,-64.0,13.0,9.0,867.9,3108.0,3376.0,0.246784,0.07,14,1,0.4,3,80.4
2024-09-07 06:20:34.752489+02:00,pilotdevice01,,56.95,10.7,326.14,26.74,-35.0,11.5,11.0,867.9,2349.0,2434.0,0.823296,0.02,14,1,0.4,3,51.4
2024-09-07 06:20:34.881368+02:00,pilotdevice,530.0,60.95,12.56,325.14,20.73,-60.0,9.5,9.0,867.5,3109.0,3377.0,0.246784,0.07,14,1,0.4,3,76.4
2024-09-07 06:21:34.925636+02:00,pilotdevice,529.0,61.04,12.81,325.18,20.78,-62.0,12.5,9.0,867.3,3110.0,3378.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-07 06:21:51.196678+02:00,pilotdevice01,,56.82,10.65,326.2,26.76,-36.0,11.5,11.0,868.3,2350.0,2436.0,0.823296,0.02,14,1,0.4,3,52.4
2024-09-07 06:22:21.982731+02:00,pilotdevice01,,56.79,11.16,326.21,26.76,-35.0,10.0,11.0,867.3,2351.0,2437.0,0.823296,0.02,14,1,0.4,3,51.4
2024-09-07 06:22:34.974817+02:00,pilotdevice,531.0,61.1,12.42,325.18,20.93,-62.0,9.5,9.0,868.5,3111.0,3379.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-07 06:23:22.022673+02:00,pilotdevice01,,56.76,11.15,326.26,26.76,-38.0,8.8,11.0,868.5,2352.0,2438.0,0.823296,0.02,14,1,0.4,3,54.4
2024-09-07 06:23:34.898907+02:00,pilotdevice,536.0,61.06,10.98,325.23,21.0,-62.0,12.2,8.0,868.1,3112.0,3380.0,0.133632,0.07,14,1,0.4,3,78.4
2024-09-07 06:24:22.075905+02:00,pilotdevice01,,56.8,11.07,326.22,26.77,-34.0,8.2,11.0,867.5,2353.0,2439.0,0.823296,0.02,14,1,0.4,3,50.4
2024-09-07 06:24:34.954332+02:00,pilotdevice,539.0,61.08,11.62,325.21,21.16,-60.0,8.2,8.0,867.5,3113.0,3381.0,0.133632,0.07,14,1,0.4,3,76.4
2024-09-07 06:25:21.695477+02:00,pilotdevice01,,56.86,12.42,326.23,26.77,-38.0,11.2,10.0,868.1,2354.0,2440.0,0.411648,0.02,14,1,0.4,3,54.4
2024-09-07 06:25:35.000213+02:00,pilotdevice,540.0,61.03,12.0,325.24,21.25,-58.0,11.5,8.0,867.3,3114.0,3382.0,0.133632,0.07,14,1,0.4,3,74.4
2024-09-07 06:26:21.743190+02:00,pilotdevice01,,56.89,10.62,326.25,26.77,-37.0,11.0,10.0,868.1,2355.0,2441.0,0.411648,0.02,14,1,0.4,3,53.4
2024-09-07 06:26:35.045604+02:00,pilotdevice,544.0,60.97,11.4,325.2,21.37,-58.0,12.8,8.0,868.3,3115.0,3383.0,0.133632,0.07,14,1,0.4,3,74.4
2024-09-07 06:27:21.790103+02:00,pilotdevice01,,56.85,11.19,326.26,26.78,-37.0,11.5,10.0,867.7,2356.0,2442.0,0.411648,0.02,14,1,0.4,3,53.4
2024-09-07 06:27:35.095791+02:00,pilotdevice,552.0,60.92,12.1,325.22,21.49,-62.0,13.0,8.0,868.1,3116.0,3384.0,0.133632,0.07,14,1,0.4,3,78.4
2024-09-07 06:28:21.817466+02:00,pilotdevice01,,56.84,11.02,326.27,26.78,-37.0,11.2,10.0,867.1,2357.0,2443.0,0.411648,0.02,14,1,0.4,3,53.4
2024-09-07 06:28:35.085168+02:00,pilotdevice,552.0,60.78,12.09,325.22,21.55,-60.0,10.2,7.0,867.7,3117.0,3385.0,0.071936,0.07,14,1,0.4,3,76.4
2024-09-07 06:29:21.857649+02:00,pilotdevice01,,56.84,11.06,326.23,26.78,-34.0,10.5,10.0,868.3,2358.0,2444.0,0.411648,0.02,14,1,0.4,3,50.4
2024-09-07 06:29:35.130968+02:00,pilotdevice,552.0,60.61,11.81,325.22,21.56,-62.0,10.0,7.0,867.1,3118.0,3386.0,0.071936,0.07,14,1,0.4,3,78.4
2024-09-07 06:30:21.720233+02:00,pilotdevice01,,56.83,10.71,326.23,26.78,-38.0,12.5,9.0,868.1,2359.0,2445.0,0.226304,0.02,14,1,0.4,3,54.4
2024-09-07 06:30:35.179277+02:00,pilotdevice,552.0,60.35,11.68,325.23,21.51,-60.0,8.2,7.0,868.5,3119.0,3387.0,0.071936,0.07,14,1,0.4,3,76.4
2024-09-07 06:31:21.752505+02:00,pilotdevice01,,56.78,11.08,326.21,26.78,-38.0,12.0,9.0,867.7,2360.0,2446.0,0.226304,0.02,14,1,0.4,3,54.4
2024-09-07 06:31:35.226807+02:00,pilotdevice,549.0,60.35,11.55,325.24,21.51,-62.0,10.5,7.0,868.1,3120.0,3388.0,0.071936,0.07,14,1,0.4,3,78.4
2024-09-07 06:32:21.797048+02:00,pilotdevice01,,56.78,11.84,326.27,26.77,-44.0,12.5,9.0,867.1,2361.0,2447.0,0.226304,0.02,14,1,0.4,3,60.4
2024-09-07 06:32:35.278886+02:00,pilotdevice,550.0,60.28,11.52,325.26,21.57,-60.0,9.2,7.0,867.7,3121.0,3389.0,0.071936,0.07,14,1,0.4,3,76.4
2024-09-07 06:33:21.840050+02:00,pilotdevice01,,56.75,10.37,326.26,26.77,-38.0,12.2,9.0,868.3,2362.0,2448.0,0.226304,0.02,14,1,0.4,3,54.4
2024-09-07 06:33:37.123320+02:00,pilotdevice,545.0,60.23,11.69,325.26,21.63,-58.0,10.0,12.0,867.1,3122.0,3390.0,1.810432,0.07,14,1,0.4,3,74.4
2024-09-07 06:34:21.886423+02:00,pilotdevice01,,56.78,11.22,326.27,26.77,-44.0,13.5,9.0,867.9,2363.0,2449.0,0.226304,0.02,14,1,0.4,3,60.4
2024-09-07 06:34:37.189212+02:00,pilotdevice,552.0,60.18,12.23,325.3,21.65,-54.0,8.2,12.0,868.3,3123.0,3391.0,1.810432,0.07,14,1,0.4,3,70.4
2024-09-07 06:35:21.825752+02:00,pilotdevice01,,56.82,10.58,326.22,26.78,-38.0,11.2,8.0,867.7,2364.0,2450.0,0.123392,0.02,14,1,0.4,3,54.4
2024-09-07 06:36:21.873589+02:00,pilotdevice01,,56.82,10.13,326.23,26.77,-39.0,12.0,8.0,867.1,2365.0,2451.0,0.123392,0.02,14,1,0.4,3,55.4
2024-09-07 06:36:38.207330+02:00,pilotdevice,549.0,60.03,12.02,325.25,21.63,-56.0,9.8,12.0,867.7,3124.0,3392.0,1.810432,0.07,14,1,0.4,3,72.4
2024-09-07 06:37:21.911417+02:00,pilotdevice01,,56.81,10.57,326.23,26.78,-37.0,8.8,8.0,868.5,2366.0,2452.0,0.123392,0.02,14,1,0.4,3,53.4
2024-09-07 06:37:38.250483+02:00,pilotdevice,549.0,59.82,11.93,325.25,21.48,-56.0,9.8,12.0,868.3,3125.0,3394.0,1.810432,0.07,14,1,0.4,3,72.4
2024-09-07 06:38:21.939986+02:00,pilotdevice01,,56.77,11.19,326.22,26.78,-37.0,10.8,8.0,867.9,2367.0,2453.0,0.113152,0.02,14,1,0.4,3,53.4
2024-09-07 06:39:21.991376+02:00,pilotdevice01,,56.72,10.53,326.21,26.78,-36.0,8.8,8.0,867.5,2368.0,2454.0,0.123392,0.02,14,1,0.4,3,52.4
2024-09-07 06:39:38.473637+02:00,pilotdevice,547.0,59.76,13.34,325.23,21.38,-60.0,9.0,11.0,867.5,3126.0,3395.0,0.987136,0.07,14,1,0.4,3,76.4
2024-09-07 06:40:21.972952+02:00,pilotdevice01,,56.69,11.12,326.28,26.79,-38.0,9.0,7.0,867.1,2369.0,2455.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-07 06:40:38.520874+02:00,pilotdevice,551.0,59.93,11.94,325.28,21.03,-54.0,8.8,11.0,868.5,3127.0,3397.0,0.987136,0.07,14,1,0.4,3,70.4
2024-09-07 06:41:22.024141+02:00,pilotdevice01,,56.7,10.42,326.23,26.78,-36.0,9.8,7.0,868.3,2370.0,2456.0,0.061696,0.02,14,1,0.4,3,52.4
2024-09-07 06:41:36.586979+02:00,pilotdevice,557.0,60.05,12.1,325.24,20.92,-62.0,12.0,11.0,867.7,3128.0,3398.0,0.987136,0.07,14,1,0.4,3,78.4
2024-09-07 06:42:22.058337+02:00,pilotdevice01,,56.69,10.11,326.23,26.77,-39.0,9.2,7.0,868.1,2371.0,2457.0,0.061696,0.02,14,1,0.4,3,55.4
2024-09-07 06:42:36.634899+02:00,pilotdevice,566.0,60.17,12.27,325.29,20.8,-56.0,9.2,11.0,868.5,3129.0,3399.0,0.987136,0.07,14,1,0.4,3,72.4
2024-09-07 06:43:22.105425+02:00,pilotdevice01,,56.63,10.29,326.23,26.77,-38.0,10.5,7.0,867.7,2372.0,2458.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-07 06:43:36.145713+02:00,pilotdevice,558.0,60.32,13.92,325.27,20.78,-57.0,13.0,10.0,867.7,3130.0,3400.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-07 06:44:22.152761+02:00,pilotdevice01,,56.54,11.31,326.25,26.76,-39.0,9.8,7.0,867.1,2373.0,2459.0,0.061696,0.02,14,1,0.4,3,55.4
2024-09-07 06:44:36.189915+02:00,pilotdevice,553.0,60.41,12.95,325.26,20.81,-57.0,13.0,10.0,868.3,3131.0,3401.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-07 06:45:23.637699+02:00,pilotdevice01,,56.45,11.65,326.26,26.75,-34.0,10.2,12.0,868.3,2374.0,2460.0,1.482752,0.02,14,1,0.4,3,50.4
2024-09-07 06:45:36.240131+02:00,pilotdevice,542.0,60.43,12.7,325.28,20.82,-57.0,8.8,10.0,868.1,3132.0,3402.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-07 06:46:23.840770+02:00,pilotdevice01,,56.4,11.08,326.26,26.73,-44.0,8.8,12.0,867.3,2375.0,2461.0,1.646592,0.02,14,1,0.4,3,60.4
2024-09-07 06:46:36.288305+02:00,pilotdevice,543.0,60.45,11.66,325.25,20.82,-55.0,8.0,10.0,867.5,3133.0,3403.0,0.452608,0.07,14,1,0.4,3,71.4
2024-09-07 06:47:36.336640+02:00,pilotdevice,543.0,60.49,12.51,325.25,20.85,-56.0,10.5,10.0,867.3,3134.0,3404.0,0.452608,0.07,14,1,0.4,3,72.4
2024-09-07 06:47:52.101102+02:00,pilotdevice01,,56.36,11.27,326.27,26.7,-36.0,8.8,12.0,868.1,2376.0,2462.0,1.646592,0.02,14,1,0.4,3,52.4
2024-09-07 06:48:36.171211+02:00,pilotdevice,540.0,60.41,12.19,325.26,20.75,-58.0,11.8,9.0,868.3,3135.0,3405.0,0.246784,0.07,14,1,0.4,3,74.4
2024-09-07 06:49:08.544428+02:00,pilotdevice01,,56.39,11.59,326.28,26.66,-50.0,11.0,12.0,867.9,2377.0,2463.0,1.646592,0.02,14,1,0.4,3,66.4
2024-09-07 06:49:36.221695+02:00,pilotdevice,545.0,60.45,11.35,325.25,20.69,-62.0,13.2,9.0,867.9,3136.0,3406.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-07 06:50:35.966227+02:00,pilotdevice01,,56.39,11.0,326.28,26.64,-40.0,11.5,11.0,868.1,2378.0,2464.0,0.823296,0.02,14,1,0.4,3,56.4
2024-09-07 06:50:36.263937+02:00,pilotdevice,537.0,60.51,11.32,325.3,20.71,-62.0,9.5,9.0,867.5,3137.0,3407.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-07 06:51:36.311620+02:00,pilotdevice,529.0,60.56,11.39,325.31,20.64,-58.0,12.0,9.0,867.1,3138.0,3408.0,0.246784,0.07,14,1,0.4,3,74.4
2024-09-07 06:51:52.409545+02:00,pilotdevice01,,56.42,10.96,326.3,26.61,-33.0,10.8,11.0,867.7,2379.0,2466.0,0.823296,0.02,14,1,0.4,3,49.4
2024-09-07 06:52:23.209778+02:00,pilotdevice01,,56.4,10.36,326.33,26.6,-40.0,8.5,11.0,868.5,2380.0,2467.0,0.823296,0.02,14,1,0.4,3,56.4
2024-09-07 06:52:36.365772+02:00,pilotdevice,532.0,60.58,10.81,325.32,20.62,-62.0,9.0,9.0,868.5,3139.0,3409.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-07 06:53:23.246709+02:00,pilotdevice01,,56.38,10.29,326.29,26.58,-34.0,8.2,11.0,867.5,2381.0,2468.0,0.823296,0.02,14,1,0.4,3,50.4
2024-09-07 06:53:36.301476+02:00,pilotdevice,533.0,60.61,11.32,325.33,20.52,-57.0,11.2,8.0,868.1,3140.0,3410.0,0.133632,0.07,14,1,0.4,3,73.4
2024-09-07 06:54:23.289632+02:00,pilotdevice01,,56.41,9.9,326.32,26.57,-38.0,9.8,11.0,868.5,2382.0,2469.0,0.823296,0.02,14,1,0.4,3,54.4
2024-09-07 06:54:36.352259+02:00,pilotdevice,534.0,60.74,11.45,325.3,20.46,-58.0,12.0,8.0,867.7,3141.0,3411.0,0.133632,0.07,14,1,0.4,3,74.4
2024-09-07 06:55:23.112160+02:00,pilotdevice01,,56.45,9.71,326.32,26.55,-37.0,12.0,10.0,867.7,2383.0,2470.0,0.411648,0.02,14,1,0.4,3,53.4
2024-09-07 06:55:36.395452+02:00,pilotdevice,535.0,60.83,10.54,325.32,20.48,-62.0,11.2,8.0,867.1,3142.0,3412.0,0.133632,0.07,14,1,0.4,3,78.4
2024-09-07 06:56:22.954572+02:00,pilotdevice01,,56.46,9.72,326.34,26.54,-39.0,13.2,10.0,867.7,2384.0,2471.0,0.411648,0.02,14,1,0.4,3,55.4
2024-09-07 06:56:36.456733+02:00,pilotdevice,541.0,60.88,10.88,325.34,20.56,-55.0,9.0,8.0,868.5,3143.0,3413.0,0.133632,0.07,14,1,0.4,3,71.4
2024-09-07 06:57:23.005272+02:00,pilotdevice01,,56.57,10.08,326.36,26.54,-38.0,12.0,10.0,867.3,2385.0,2472.0,0.411648,0.02,14,1,0.4,3,54.4
2024-09-07 06:57:36.492443+02:00,pilotdevice,541.0,60.98,10.02,325.38,20.69,-58.0,11.2,8.0,868.1,3144.0,3414.0,0.133632,0.07,14,1,0.4,3,74.4
2024-09-07 06:58:23.042805+02:00,pilotdevice01,,56.67,10.0,326.38,26.56,-39.0,12.8,10.0,868.3,2386.0,2473.0,0.411648,0.02,14,1,0.4,3,55.4
2024-09-07 06:58:36.485908+02:00,pilotdevice,542.0,60.94,9.47,325.39,20.8,-56.0,7.2,7.0,867.5,3145.0,3415.0,0.071936,0.07,14,1,0.4,3,72.4
2024-09-07 06:59:23.088432+02:00,pilotdevice01,,56.65,8.87,326.36,26.57,-38.0,13.0,10.0,868.1,2387.0,2474.0,0.411648,0.02,14,1,0.4,3,54.4
2024-09-07 06:59:36.532461+02:00,pilotdevice,545.0,61.03,8.57,325.38,20.9,-58.0,10.0,7.0,867.3,3146.0,3416.0,0.071936,0.07,14,1,0.4,3,74.4
2024-09-07 07:00:22.938678+02:00,pilotdevice01,,56.64,9.84,326.33,26.58,-38.0,9.5,9.0,867.5,2388.0,2475.0,0.226304,0.02,14,1,0.4,3,54.4
2024-09-07 07:00:36.583112+02:00,pilotdevice,539.0,61.04,9.31,325.38,21.06,-52.0,7.8,7.0,868.5,3147.0,3417.0,0.071936,0.07,14,1,0.4,3,68.4
2024-09-07 07:01:22.973954+02:00,pilotdevice01,,56.69,9.23,326.41,26.6,-44.0,13.2,9.0,867.1,2389.0,2476.0,0.226304,0.02,14,1,0.4,3,60.4
2024-09-07 07:01:36.625593+02:00,pilotdevice,538.0,60.99,9.62,325.4,21.16,-58.0,9.5,7.0,868.1,3148.0,3418.0,0.071936,0.07,14,1,0.4,3,74.4
2024-09-07 07:02:23.029773+02:00,pilotdevice01,,56.8,9.56,326.42,26.6,-39.0,9.8,9.0,868.5,2390.0,2477.0,0.226304,0.02,14,1,0.4,3,55.4
2024-09-07 07:02:36.667068+02:00,pilotdevice,538.0,60.83,9.54,325.38,21.27,-58.0,7.8,7.0,867.5,3149.0,3419.0,0.071936,0.07,14,1,0.4,3,74.4
2024-09-07 07:03:23.069041+02:00,pilotdevice01,,56.73,9.04,326.39,26.61,-38.0,12.0,9.0,868.1,2391.0,2478.0,0.226304,0.02,14,1,0.4,3,54.4
2024-09-07 07:03:38.487831+02:00,pilotdevice,546.0,60.71,9.44,325.42,21.36,-58.0,9.2,12.0,867.1,3150.0,3420.0,1.810432,0.07,14,1,0.4,3,74.4
2024-09-07 07:04:23.107469+02:00,pilotdevice01,,56.72,8.34,326.41,26.62,-42.0,8.8,9.0,867.5,2392.0,2479.0,0.226304,0.02,14,1,0.4,3,58.4
2024-09-07 07:04:38.532566+02:00,pilotdevice,538.0,60.59,9.61,325.43,21.43,-54.0,8.2,12.0,868.5,3151.0,3421.0,1.810432,0.07,14,1,0.4,3,70.4
2024-09-07 07:05:23.046637+02:00,pilotdevice01,,56.7,8.33,326.39,26.63,-37.0,11.8,8.0,867.3,2393.0,2480.0,0.123392,0.02,14,1,0.4,3,53.4
2024-09-07 07:06:23.080030+02:00,pilotdevice01,,56.61,9.47,326.43,26.63,-37.0,11.5,8.0,868.3,2394.0,2481.0,0.123392,0.02,14,1,0.4,3,53.4
2024-09-07 07:06:39.598098+02:00,pilotdevice,545.0,60.48,9.28,325.42,21.5,-56.0,10.0,12.0,867.9,3152.0,3422.0,1.810432,0.07,14,1,0.4,3,72.4
2024-09-07 07:07:23.130897+02:00,pilotdevice01,,56.62,8.79,326.39,26.63,-38.0,12.0,8.0,867.9,2395.0,2482.0,0.123392,0.02,14,1,0.4,3,54.4
2024-09-07 07:07:39.652692+02:00,pilotdevice,544.0,60.26,9.17,325.45,21.65,-55.0,9.5,12.0,868.1,3153.0,3424.0,1.810432,0.07,14,1,0.4,3,71.4
2024-09-07 07:08:23.171347+02:00,pilotdevice01,,56.56,9.38,326.42,26.63,-38.0,8.0,8.0,867.5,2396.0,2483.0,0.123392,0.02,14,1,0.4,3,54.4
2024-09-07 07:09:23.209115+02:00,pilotdevice01,,56.57,9.01,326.43,26.64,-38.0,10.8,8.0,867.3,2397.0,2484.0,0.113152,0.02,14,1,0.4,3,54.4
2024-09-07 07:09:39.863992+02:00,pilotdevice,542.0,60.07,9.32,325.45,21.68,-60.0,9.5,11.0,867.7,3154.0,3425.0,0.987136,0.07,14,1,0.4,3,76.4
2024-09-07 07:10:23.199940+02:00,pilotdevice01,,56.5,10.3,326.43,26.64,-37.0,10.2,7.0,868.3,2398.0,2485.0,0.066816,0.02,14,1,0.4,3,53.4
2024-09-07 07:10:39.909166+02:00,pilotdevice,540.0,59.83,9.8,325.49,21.8,-55.0,8.8,11.0,868.5,3155.0,3427.0,0.987136,0.07,14,1,0.4,3,71.4
2024-09-07 07:11:23.240881+02:00,pilotdevice01,,56.42,8.92,326.41,26.63,-36.0,9.5,7.0,868.1,2399.0,2486.0,0.061696,0.02,14,1,0.4,3,52.4
